       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -21.801059   68.374898   33.305999   53.022428   56.551394   47.431371   51.342306   29.206327   52.699623  -32.331832   51.707450    3.406903   44.211841   20.137575   24.566454   56.693320   -7.200856   79.012323    8.455895   53.772456  -29.221060   -9.719641    5.410275  -38.156831   30.596515   67.087805   50.824887   30.660680   62.115455   48.937911   54.831912  -42.220625
  -21.969150   68.239358   33.090298   53.013887   56.522219   47.385255   51.355407   29.450054   52.697996  -32.057789   51.688910    3.127631   44.351008   20.381094   24.835538   56.720720   -7.345538   79.311978    8.231308   53.758721  -29.194496  -10.023565    5.730311  -38.015927   30.291318   67.205445   50.997815   30.334960   62.106583   48.965376   54.547654  -42.456858
  -22.135585   68.105141   32.873072   53.005154   56.493203   47.338641   51.368460   29.693263   52.696303  -31.782964   51.670306    2.848747   44.488515   20.624359   25.104172   56.748277   -7.488654   79.610700    8.007309   53.745011  -29.165459  -10.327301    6.050503  -37.873154   29.986073   67.324297   51.169132   30.009208   62.097838   48.992619   54.262531  -42.691896
  -22.300349   67.972247   32.654337   52.996228   56.464347   47.291521   51.381465   29.935942   52.694545  -31.507366   51.651639    2.570258   44.624365   20.867349   25.372346   56.775994   -7.630193   79.908453    7.783910   53.731325  -29.133954  -10.630845    6.370848  -37.728529   29.680784   67.444368   51.338831   29.683426   62.089215   49.019640   53.976563  -42.925720
  -22.463431   67.840669   32.434106   52.987104   56.435651   47.243888   51.394425   30.178077   52.692721  -31.231007   51.632906    2.292169   44.758562   21.110044   25.640050   56.803874   -7.770146   80.205199    7.561124   53.717664  -29.099986  -10.934193    6.691346  -37.582067   29.375458   67.565664   51.506903   29.357620   62.080708   49.046444   53.689770  -43.158314
  -22.624818   67.710406   32.212394   52.977780   56.407114   47.195733   51.407338   30.419656   52.690831  -30.953896   51.614106    2.014489   44.891109   21.352424   25.907276   56.831920   -7.908501   80.500897    7.338962   53.704026  -29.063559  -11.237340    7.011992  -37.433784   29.070097   67.688191   51.673337   29.031791   62.072313   49.073034   53.402174  -43.389658
  -22.784498   67.581452   31.989216   52.968253   56.378737   47.147048   51.420206   30.660665   52.688873  -30.676043   51.595238    1.737222   45.022012   21.594466   26.174014   56.860134   -8.045249   80.795500    7.117436   53.690411  -29.024678  -11.540282    7.332787  -37.283696   28.764709   67.811957   51.838127   28.705944   62.064024   49.099412   53.113794  -43.619734
  -22.942457   67.453802   31.764588   52.958518   56.350520   47.097825   51.433028   30.901092   52.686849  -30.397458   51.576300    1.460376   45.151275   21.836151   26.440255   56.888520   -8.180379   81.088958    6.896557   53.676819  -28.983350  -11.843016    7.653726  -37.131819   28.459296   67.936967   52.001264   28.380083   62.055835   49.125580   52.824649  -43.848523
  -23.098685   67.327450   31.538524   52.948574   56.322463   47.048055   51.445805   31.140923   52.684757  -30.118152   51.557292    1.183958   45.278903   22.077457   26.705989   56.917081   -8.313882   81.381217    6.676338   53.663249  -28.939579  -12.145538    7.974808  -36.978168   28.153864   68.063228   52.162740   28.054210   62.047740   49.151542   52.534757  -44.076007
  -23.253168   67.202392   31.311040   52.938417   56.294566   46.997730   51.458539   31.380145   52.682598  -29.838133   51.538212    0.907973   45.404903   22.318363   26.971205   56.945820   -8.445746   81.672213    6.456791   53.649702  -28.893371  -12.447842    8.296030  -36.822760   27.848417   68.190743   52.322548   27.728330   62.039734   49.177301   52.244137  -44.302166
  -23.405893   67.078622   31.082153   52.928043   56.266827   46.946840   51.471228   31.618745   52.680370  -29.557412   51.519059    0.632428   45.529281   22.558847   27.235896   56.974741   -8.575963   81.961879    6.237926   53.636176  -28.844733  -12.749925    8.617391  -36.665609   27.542961   68.319520   52.480680   27.402446   62.031810   49.202858   51.952808  -44.526980
  -23.556850   66.956132   30.851878   52.917449   56.239248   46.895378   51.483873   31.856710   52.678075  -29.275997   51.499831    0.357331   45.652044   22.798889   27.500049   57.003845   -8.704523   82.250137    6.019756   53.622672  -28.793671  -13.051782    8.938889  -36.506734   27.237500   68.449561   52.637131   27.076561   62.023963   49.228217   51.660785  -44.750430
  -23.706024   66.834917   30.620231   52.906631   56.211827   46.843334   51.496475   32.094027   52.675710  -28.993897   51.480527    0.082687   45.773198   23.038467   27.763656   57.033138   -8.831414   82.536900    5.802293   53.609188  -28.740192  -13.353410    9.260520  -36.346148   26.932039   68.580873   52.791893   26.750679   62.016186   49.253379   51.368087  -44.972495
  -23.853406   66.714968   30.387229   52.895585   56.184564   46.790699   51.509035   32.330682   52.673277  -28.711121   51.461146   -0.191497   45.892751   23.277559   28.026706   57.062621   -8.956629   82.822070    5.585547   53.595725  -28.684303  -13.654804    9.582283  -36.183868   26.626581   68.713459   52.944962   26.424802   62.008473   49.278349   51.074730  -45.193156
  -23.998981   66.596280   30.152888   52.884308   56.157459   46.737463   51.521552   32.566661   52.670774  -28.427679   51.441686   -0.465213   46.010712   23.516144   28.289188   57.092299   -9.080157   83.105533    5.369531   53.582282  -28.626011  -13.955959    9.904176  -36.019910   26.321132   68.847322   53.096331   26.098935   62.000817   49.303127   50.780730  -45.412391
  -24.142738   66.478845   29.917226   52.872796   56.130510   46.683618   51.534026   32.801953   52.668202  -28.143580   51.422146   -0.738455   46.127089   23.754199   28.551093   57.122174   -9.201989   83.387160    5.154256   53.568859  -28.565325  -14.256871   10.226196  -35.854289   26.015697   68.982467   53.245995   25.773079   61.993213   49.327716   50.486103  -45.630180
